ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
2,../plateField4.x,0,0,0,0,0,0,1,normal
1403,../collision_wall.x,-12.5,1.5,14,0,1.5708,0,1,normal
1404,../collision_wall.x,12.5,1.51,10,0,0,0,1,normal
1405,../collision_wall.x,-5,1.52,3.0,0,1.5708,0,1,normal
1406,../collision_wall.x,5,1.53,-3.0,0,1.5708,0,1,normal
1407,../collision_wall.x,-10.5,1.54,-8,0,0,0,1,normal
1408,../collision_wall.x,10.5,1.55,-12,0,1.5708,0,1,normal
1409,../collision_wall.x,-2.5,1.56,18,0,1.5708,0,1,normal
1410,../collision_wall.x,3.5,1.57,-18,0,0,0,1,normal
1413,../collision_moving_platform.x,-1.5,0.82,-2,0,0,0,1,normal
1414,../collision_moving_platform.x,1.5,0.83,2,0,0,0,1,normal
1419,../cubeWood/cube_wood.x,-13.5,1,18,0,0,0,1,normal
1420,../cubeWood/cube_wood.x,-4,1.01,17.0,0,0,0,1,normal
1421,../cubeWood/cube_wood.x,-0.5,1.02,12,0,0,0,1,normal
1422,../cubeWood/cube_wood.x,3.5,1.03,-12,0,0,0,1,normal
1423,../cubeWood/cube_wood.x,6,1.04,-17.0,0,0,0,1,normal
1424,../cubeWood/cube_wood.x,13.5,1.05,-18,0,0,0,1,normal
1426,..\SkySphere\SkySphere.blend.x, 0,0.01,0, 0, 0, 0, 1, normal
201,../fence.x,-11,0.5,-30,0,0,0,1,normal
202,../fence.x,-3,0.5,-30,0,0,0,1,normal
203,../fence.x,5,0.5,-30,0,0,0,1,normal
204,../fence.x,13,0.5,-30,0,0,0,1,normal
205,../fence.x,-11,0.5,30,0,0,0,1,normal
206,../fence.x,-3,0.5,30,0,0,0,1,normal
207,../fence.x,5,0.5,30,0,0,0,1,normal
208,../fence.x,13,0.5,30,0,0,0,1,normal
209,../fence.x,-15,0.5,-26,0,1.5708,0,1,normal
210,../fence.x,-15,0.5,-18,0,1.5708,0,1,normal
211,../fence.x,-15,0.5,-10,0,1.5708,0,1,normal
212,../fence.x,-15,0.5,-2,0,1.5708,0,1,normal
213,../fence.x,-15,0.5,6,0,1.5708,0,1,normal
214,../fence.x,-15,0.5,14,0,1.5708,0,1,normal
215,../fence.x,-15,0.5,22,0,1.5708,0,1,normal
216,../fence.x,-15,0.5,30,0,1.5708,0,1,normal
217,../fence.x,15,0.5,-26,0,1.5708,0,1,normal
218,../fence.x,15,0.5,-18,0,1.5708,0,1,normal
219,../fence.x,15,0.5,-10,0,1.5708,0,1,normal
220,../fence.x,15,0.5,-2,0,1.5708,0,1,normal
221,../fence.x,15,0.5,6,0,1.5708,0,1,normal
222,../fence.x,15,0.5,14,0,1.5708,0,1,normal
223,../fence.x,15,0.5,22,0,1.5708,0,1,normal
224,../fence.x,15,0.5,30,0,1.5708,0,1,normal
